id,event_id,meet,date,name,age,body_weight,snatch1,snatch2,snatch3,snatch_best,cj1,cj2,cj3,cj_best,total
383061,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Meg Sherwood,Women's 14-15 Age Group 53kg,49.55,-30,30,-32,30,39,-42,-42,39,69
383062,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Avery Morelli,Women's 13 Under Age Group 40kg,38.9,25,28,-30,28,35,38,40,40,68
383063,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Sejal Patel,Women's 13 Under Age Group 44kg,42.85,24,26,28,28,35,37,40,40,68
383064,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Ella Sherpy,Women's 14-15 Age Group 40kg,37.2,26,-28,28,28,35,38,40,40,68
383065,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Raiden Liao,Men's 13 Under Age Group 44kg,43.4,26,28,30,30,35,38,-41,38,68
383066,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Abraham Xiong,Men's 13 Under Age Group 48kg,44.8,26,28,30,30,-37,37,-39,37,67
383067,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Jacob Carlson,Men's 13 Under Age Group 52kg,49.1,29,30,32,32,32,34,35,35,67
383068,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Salvador Martinez,Men's 13 Under Age Group 65kg,63.7,26,28,30,30,32,35,37,37,67
383069,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Avery Deaver,Women's 13 Under Age Group 53kg,50.9,26,-28,-30,26,35,38,41,41,67
383070,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Sadie Baker,Women's 13 Under Age Group 63kg,59.5,26,28,-30,28,36,39,-41,39,67
383071,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Allana Smith,Women's 13 Under Age Group 63+kg,64.75,28,30,32,32,-35,35,-37,35,67
383072,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Ashlyn Bell,Women's 14-15 Age Group 48kg,45.55,-28,28,30,30,35,37,-39,37,67
383073,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Logan Feld,Men's 13 Under Age Group 48kg,47.35,25,27,30,30,33,36,-40,36,66
383074,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Kate Yetter,Women's 13 Under Age Group 44kg,40.7,27,29,-30,29,37,-39,-41,37,66
383075,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Ashlyn Reathaford,Women's 13 Under Age Group 53kg,50.9,24,26,-28,26,35,38,40,40,66
383076,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Sydney Maldonado,Women's 13 Under Age Group 58kg,53.45,24,26,28,28,36,38,-40,38,66
383077,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Daisy Blanchette,Women's 13 Under Age Group 63+kg,75.1,27,29,-32,29,30,33,37,37,66
383078,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Hazel Dale,Women's 14-15 Age Group 44kg,41.25,24,26,-28,26,37,39,40,40,66
383079,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Shepard Arena,Men's 13 Under Age Group 44kg,40.5,26,-28,28,28,36,-38,38,38,66
383080,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,William Taylor,Men's 13 Under Age Group 60kg,59.3,26,28,30,30,32,35,-37,35,65
383081,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,William Mason Downard,Men's 13 Under Age Group 65+kg,65.09,26,27,29,29,31,34,36,36,65
383082,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Brooklynn Vella,Women's 13 Under Age Group 36kg,34.9,25,-27,29,29,34,36,-38,36,65
383083,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Avery Shupe,Women's 13 Under Age Group 40kg,36.2,25,27,29,29,30,33,36,36,65
383084,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Luke Doherty,Men's 13 Under Age Group 40kg,35.55,28,-29,-29,28,35,37,-39,37,65
383085,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Vienna Skudlarek,Women's 13 Under Age Group 63kg,59.45,26,-28,29,29,35,-37,-37,35,64
383086,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Austin Windley,Men's 13 Under Age Group 44kg,41.95,-23,23,26,26,30,35,38,38,64
383087,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Jayden Myers,Men's 13 Under Age Group 52kg,50.85,20,23,26,26,34,-37,37,37,63
383088,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Karliann Smith,Women's 13 Under Age Group 58kg,55.5,26,-28,-28,26,35,37,-38,37,63
383089,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Ashton Ketchum,Men's 13 Under Age Group 44kg,40.65,26,27,29,29,34,-36,-38,34,63
383090,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Haadi Qayyum,Men's 13 Under Age Group 60kg,58.9,25,27,-29,27,35,-38,-39,35,62
383091,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Mark Murray,Men's 13 Under Age Group 40kg,37.1,-25,25,27,27,-32,32,35,35,62
383092,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Blaise Atkinson,Women's 13 Under Age Group 58kg,55.25,23,25,27,27,33,35,-37,35,62
383093,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Legend Gabourel,Men's 13 Under Age Group 40kg,37.9,23,25,-27,25,35,37,-41,37,62
383094,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Paden  Branca,Men's 13 Under Age Group 40kg,38.35,22,25,27,27,34,-36,-36,34,61
383095,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Nixon  Catalano,Men's 13 Under Age Group 40kg,28.1,23,26,28,28,31,33,-36,33,61
383096,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Harper Haeberle,Women's 13 Under Age Group 63+kg,73.45,23,25,27,27,30,32,34,34,61
383097,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Ben Byrnes,Men's 13 Under Age Group 44kg,44,22,23,24,24,35,37,-38,37,61
383098,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Hayden Eades,Women's 13 Under Age Group 44kg,41.9,22,25,-28,25,32,-35,35,35,60
383099,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Wednesday Hackleman,Women's 13 Under Age Group 44kg,44.01,24,26,-28,26,-34,-34,34,34,60
383100,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Kira Reynolds,Women's 13 Under Age Group 48kg,46.7,24,-26,-28,24,33,36,-38,36,60
383101,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Wyatt Graeffe,Men's 13 Under Age Group 40kg,33.1,28,-30,-30,28,-30,30,32,32,60
383102,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Oliver Berg,Men's 13 Under Age Group 40kg,33.6,25,27,-28,27,32,33,-35,33,60
383103,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Olivia Fischer,Women's 13 Under Age Group 40kg,38.35,23,25,-27,25,31,-33,34,34,59
383104,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Julianna  Snyder,Women's 13 Under Age Group 44kg,42.15,21,23,25,25,32,34,-36,34,59
383105,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Jovee Terry,Women's 13 Under Age Group 44kg,43.2,22,24,25,25,30,32,34,34,59
383106,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Jaymir StCharles,Men's 13 Under Age Group 48kg,48.01,24,26,28,28,-30,30,-35,30,58
383107,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Raelynn Mergen,Women's 13 Under Age Group 40kg,38.9,21,24,-27,24,30,34,-38,34,58
383108,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Ava Prescott,Women's 13 Under Age Group 58kg,56.7,22,25,-27,25,30,33,-36,33,58
383109,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Richard Konyek IV,Men's 13 Under Age Group 40kg,32.8,23,25,-26,25,31,33,-35,33,58
383110,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Liam Doherty,Men's 13 Under Age Group 40kg,31.65,22,23,24,24,30,32,34,34,58
383111,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,James Guinn,Men's 13 Under Age Group 40kg,27.85,22,23,-25,23,31,33,35,35,58
383112,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Eliza Meyer,Women's 13 Under Age Group 44kg,42.85,22,-24,24,24,30,-32,33,33,57
383113,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Noelia Torres Perez,Women's 16-17 Age Group 69kg,65.95,23,25,-27,25,28,30,32,32,57
383114,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Adam Wilkinson,Men's 13 Under Age Group 40kg,37.9,22,24,-27,24,28,31,33,33,57
383115,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Mason Mascorro,Men's 13 Under Age Group 40kg,32.75,22,25,-26,25,-32,32,-35,32,57
383116,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Layla Hafoka,Women's 13 Under Age Group 40kg,40.01,20,22,24,24,30,32,-34,32,56
383117,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Lucas Konyek,Men's 13 Under Age Group 40kg,35.25,21,23,25,25,27,29,31,31,56
383118,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Ellis Ruiz,Men's 13 Under Age Group 40kg,38.2,-22,23,25,25,27,29,31,31,56
383119,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Zayne Gillum,Men's 13 Under Age Group 52kg,49.7,22,23,-24,23,-29,29,32,32,55
383120,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,NOR AMINA BAHARIN,Women's 13 Under Age Group 40kg,40,-22,22,24,24,-31,31,-35,31,55
383121,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Peyton Pirtle,Women's 13 Under Age Group 53kg,48.85,22,24,-26,24,29,31,-34,31,55
383122,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Alexander Shupe,Men's 13 Under Age Group 44kg,42.65,25,-27,-27,25,30,-33,-34,30,55
383123,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Elijah  Guzman,Men's 13 Under Age Group 48kg,48.01,20,21,22,22,30,32,-35,32,54
383124,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Kazu Gilbreth,Men's 13 Under Age Group 40kg,38.45,23,25,-27,25,27,-29,29,29,54
383125,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Remington Morales,Men's 13 Under Age Group 40kg,35.65,-22,22,24,24,28,30,-32,30,54
383126,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Mason Koroll,Men's 13 Under Age Group 40kg,38.05,20,22,-25,22,27,-30,32,32,54
383127,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Grayson Ibrahim,Men's 13 Under Age Group 40kg,30.75,24,25,-26,25,-29,29,-31,29,54
383128,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Miley Vaughan,Women's 16-17 Age Group 58kg,57.3,18,19,20,20,28,30,33,33,53
383129,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Cianna Heredia,Women's 13 Under Age Group 44kg,40.85,15,18,22,22,25,28,31,31,53
383130,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Mason Batey,Men's 13 Under Age Group 40kg,36.2,20,-22,22,22,-31,-31,31,31,53
383131,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Ezekiel Barboza,Men's 13 Under Age Group 56kg,52.75,20,23,0,23,23,26,29,29,52
383132,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Emma Fan,Women's 13 Under Age Group 36kg,33.2,20,22,24,24,26,28,-30,28,52
383133,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Lily Deibert,Women's 13 Under Age Group 53kg,50.1,21,23,24,24,25,-28,28,28,52
383134,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Bode Dahle,Men's 13 Under Age Group 40kg,35.6,19,21,-23,21,29,-31,31,31,52
383135,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Leonardo  Rivelli,Men's 13 Under Age Group 44kg,43,18,20,22,22,24,27,30,30,52
383136,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Everett Lee,Men's 13 Under Age Group 40kg,37.1,18,20,22,22,24,26,28,28,50
383137,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Francesca Putz,Women's 13 Under Age Group 44kg,40.35,15,18,21,21,25,28,-31,28,49
383138,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Brooklyn Secrest,Women's 13 Under Age Group 53kg,52.25,19,21,-23,21,25,-27,28,28,49
383139,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Joah  Kleijwegt,Men's 13 Under Age Group 40kg,38.05,18,20,23,23,23,26,-29,26,49
383140,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Trace Brown,Men's 13 Under Age Group 40kg,30.45,21,-23,-23,21,24,26,28,28,49
383141,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Bentley Weis,Men's 13 Under Age Group 40kg,36.35,-17,17,20,20,23,26,29,29,49
383142,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Kenny Fife,Men's 13 Under Age Group 40kg,28.15,20,-21,-21,20,25,27,29,29,49
383143,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Madison DiCosmo,Women's 13 Under Age Group 36kg,31.6,20,22,-24,22,26,-28,-28,26,48
383144,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Kamden Opfer,Women's 13 Under Age Group 36kg,33.2,19,20,21,21,27,-29,-29,27,48
383145,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Dominic Sanchez,Men's 13 Under Age Group 40kg,30.35,-19,19,-21,19,25,27,29,29,48
383146,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Taliya Bernard,Women's 13 Under Age Group 40kg,38.55,16,18,20,20,24,27,-29,27,47
383147,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Phoebe Storck,Women's 13 Under Age Group 40kg,37.6,16,18,20,20,24,27,-29,27,47
383148,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Makena Martin,Women's 13 Under Age Group 48kg,44.6,18,-20,20,20,27,-29,-29,27,47
383149,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Charles Moss,Men's 13 Under Age Group 48kg,46.55,18,-20,-20,18,25,-28,28,28,46
383150,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Gianna Palmer,Women's 13 Under Age Group 36kg,31.05,-19,19,21,21,25,-27,-27,25,46
383151,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Everly Hufford,Women's 13 Under Age Group 44kg,42.85,20,-22,-22,20,26,-28,-28,26,46
383152,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Rosemary  Sokolow,Women's 13 Under Age Group 48kg,46.15,15,17,19,19,23,-25,27,27,46
383153,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,James Gargan,Men's 13 Under Age Group 52kg,51.2,18,19,20,20,22,24,25,25,45
383154,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Autumn Windley,Women's 13 Under Age Group 36kg,34.8,15,17,19,19,21,24,26,26,45
383155,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Greysen Petersen,Women's 13 Under Age Group 36kg,33.3,16,18,20,20,-24,25,-27,25,45
383156,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Liliana  Layman,Women's 13 Under Age Group 44kg,41.55,17,18,-20,18,25,26,27,27,45
383157,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Santiago Puamau,Men's 13 Under Age Group 56kg,53,15,17,19,19,22,-25,25,25,44
383158,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Viviana Almazan,Women's 13 Under Age Group 36kg,26.9,16,-19,19,19,20,25,-27,25,44
383159,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Daniel Reynolds,Men's 13 Under Age Group 40kg,31.55,15,17,19,19,23,25,-27,25,44
383160,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Ava Jackson,Women's 13 Under Age Group 44kg,42.4,17,-19,19,19,24,-26,-27,24,43
383161,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Daniel Baker,Men's 13 Under Age Group 40kg,36.6,14,16,18,18,19,21,25,25,43
383162,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Oliver  Garland,Men's 13 Under Age Group 40kg,33,15,17,-18,17,20,23,25,25,42
383163,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Christopher Myers,Men's 13 Under Age Group 40kg,38.5,-16,16,-18,16,22,24,26,26,42
383164,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Avery Gillum,Women's 13 Under Age Group 36kg,28.65,14,16,18,18,19,21,23,23,41
383165,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Ace Finley,Women's 13 Under Age Group 36kg,33.15,15,-17,-17,15,21,23,25,25,40
383166,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Jacob Kovach,Men's 13 Under Age Group 40kg,35.95,15,17,19,19,17,19,21,21,40
383167,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Tristan Schuster,Men's 13 Under Age Group 40kg,27.65,12,14,-16,14,23,25,26,26,40
383168,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Mia Kleppen,Women's 13 Under Age Group 36kg,33.5,16,-18,-19,16,20,22,-24,22,38
383169,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,DEANNA BELMONT,Women's 13 Under Age Group 36kg,27.4,14,-16,16,16,18,20,22,22,38
383170,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Jace Bernard,Men's 13 Under Age Group 40kg,28.9,12,14,16,16,18,20,22,22,38
383171,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Joel Flores,Men's 13 Under Age Group 40kg,29.6,14,-16,-16,14,20,21,23,23,37
383172,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Abigail Moeder,Women's 13 Under Age Group 36kg,30.4,14,15,16,16,18,19,20,20,36
383173,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Jaxon Vega,Men's 13 Under Age Group 40kg,31.85,14,16,-17,16,17,18,20,20,36
383174,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Makenna Stewart,Women's 13 Under Age Group 36kg,34.75,12,14,16,16,-16,16,19,19,35
383175,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Jayde Duncan,Women's 13 Under Age Group 36kg,24.15,13,15,-18,15,17,20,-22,20,35
383176,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Hope Rucker,Women's 13 Under Age Group 36kg,0.9,12,-14,14,14,17,19,20,20,34
383177,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Charli Burroughs,Women's 13 Under Age Group 36kg,26.45,-13,13,-15,13,18,20,21,21,34
383178,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Austin Melendez,Men's 13 Under Age Group 40kg,34.35,-15,-15,15,15,17,-19,19,19,34
383179,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Payton Hernandez,Men's 13 Under Age Group 40kg,31.3,12,13,14,14,16,18,20,20,34
383180,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Noah Reynolds,Men's 13 Under Age Group 40kg,35.8,14,16,-17,16,16,-18,-20,16,32
383181,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Emilyrose Myers,Women's 13 Under Age Group 36kg,26.1,-12,12,13,13,16,17,-18,17,30
383182,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Sebastian Flores,Men's 13 Under Age Group 40kg,25.5,-12,-12,12,12,-15,15,17,17,29
383183,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Analea Garity,Women's 13 Under Age Group 36kg,26.8,10,11,12,12,12,13,14,14,26
383184,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Landon Schulz,Men's 16-17 Age Group 94kg,92.05,-105,-105,-106,0,135,-140,-143,135,0
383185,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,McKayleigh Fullard,Women's 14-15 Age Group 69+kg,95.1,35,-40,-40,35,0,0,0,0,0
383186,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Kyla Monhollen,Women's 14-15 Age Group 69kg,69.01,53,-55,-55,53,-64,-64,-64,0,0
383187,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Treg Mortensen,Men's 14-15 Age Group 56kg,54.5,-43,-43,-43,0,-50,50,55,55,0
383188,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Maya Litt,Women's 16-17 Age Group 53kg,51.9,-53,-53,-53,0,70,72,-76,72,0
383189,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Matias  Navarrete,Men's 14-15 Age Group 71kg,69.35,-75,-76,77,77,-95,-96,-97,0,0
383190,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Mia Dieppa-Corbin,Women's 16-17 Age Group 58kg,56.8,-45,-46,-47,0,57,61,65,65,0
383191,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Ethan  Takacs,Men's 14-15 Age Group 79kg,76.45,-72,73,-78,73,-90,-90,-92,0,0
383192,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Jaylynne DeMuth,Women's 16-17 Age Group 58kg,55.65,-48,-48,-48,0,-58,-58,58,58,0
383193,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Jacob Farrell-Evans,Men's 14-15 Age Group 79+kg,98.8,62,70,-75,70,-80,-80,-80,0,0
383194,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Hadley Tillman,Women's 13 Under Age Group 36kg,26.95,14,16,-20,16,-22,-22,-22,0,0
383195,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Niko Labella-choo,Men's 16-17 Age Group 60kg,59.05,-62,-63,-63,0,77,-78,-82,77,0
383196,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Allison Rebustillo,Women's 16-17 Age Group 69kg,65.45,-79,-79,-80,0,-97,98,-105,98,0
383197,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,sofia kokorina,Women's 16-17 Age Group 69kg,66.85,63,66,-68,66,-73,-73,-73,0,0
383198,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Ezekiel Tolentino,Men's 16-17 Age Group 65kg,64.15,79,-82,-82,79,0,0,0,0,0
383199,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Isaac Rodriguez,Men's 16-17 Age Group 65kg,63.6,62,65,-70,65,-90,-91,-91,0,0
383200,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Emily Terito,Women's 13 Under Age Group 53kg,49,-35,-35,-35,0,43,45,-50,45,0
383201,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Brianna Justice,Women's 16-17 Age Group 77kg,77.01,-54,-54,-54,0,-65,-65,65,65,0
383202,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Kendal  Salter,Women's 16-17 Age Group 77+kg,88.2,-59,-62,62,62,-75,-75,-79,0,0
383203,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Jonathan Zinger,Men's 16-17 Age Group 71kg,70.5,-95,95,-101,95,-110,-112,-112,0,0
383204,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-21,Sebastian Wood,Men's 13 Under Age Group 40kg,33.6,-25,-25,-25,0,29,30,-32,30,0
383205,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Jackson Cato,Men's 16-17 Age Group 88kg,81.6,110,-114,-115,110,-133,-134,-140,0,0
383206,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,anderson geerdes,Men's 16-17 Age Group 88kg,86.55,93,-97,-100,93,-131,-131,-133,0,0
